rnti,frame,slot,dci,rb_alloc,mcs,rv_idx1,harq_process
19754,259,13,1_1,0x190,27,0,1
19754,260,10,1_1,0x190,27,0,0
19754,260,15,0_1,0x62,21,0,0
19754,261,3,1_1,0x165,27,0,1
19754,261,17,1_1,0x3e8,27,0,0
19754,262,11,1_1,0x190,26,0,1
19754,262,15,0_1,0x62,21,0,0
19754,263,5,1_1,0x190,27,0,0
19754,264,1,1_1,0x190,26,0,0
19754,264,13,1_1,0x32,27,0,1
19754,264,15,0_1,0x62,21,0,0
19754,264,15,1_1,0x165,27,0,0
19754,265,10,1_1,0x165,27,0,0
19754,266,3,1_1,0x165,27,0,1
19754,266,15,0_1,0x62,23,0,0
19754,266,17,1_1,0x3c9,27,0,0
19754,267,13,1_1,0x165,27,0,1
19754,268,7,1_1,0x3c9,27,0,0
19754,268,15,0_1,0x62,21,0,0
19754,269,1,1_1,0x190,27,0,1
19754,269,15,1_1,0x165,27,0,0
19754,270,10,1_1,0x190,27,0,0
19754,270,15,0_1,0x42,21,0,0
19754,271,5,1_1,0x190,27,0,0
19754,272,1,1_1,0x190,26,0,0
19754,272,13,1_1,0x165,27,0,1
19754,272,15,0_1,0x42,23,0,0
19754,273,7,1_1,0x3c9,27,0,0
19754,274,1,1_1,0x190,27,0,1
19754,274,15,0_1,0x2,24,0,0
19754,274,17,1_1,0x3e8,27,0,0
19754,275,11,1_1,0x165,27,0,1
19754,276,6,1_1,0x165,27,0,0
19754,276,15,0_1,0x62,23,0,0
19754,277,0,1_1,0x165,27,0,1
19754,277,13,1_1,0x165,27,0,0
19754,278,10,1_1,0x165,27,0,0
19754,278,15,0_1,0x42,21,0,0
19754,279,3,1_1,0x190,27,0,1
19754,279,17,1_1,0x3e8,27,0,0
19754,280,11,1_1,0x165,26,0,1
19754,280,15,0_1,0x42,22,0,0
19754,281,5,1_1,0x190,27,0,0
19754,282,1,1_1,0x165,27,0,0
19754,282,15,0_1,0x62,21,0,0
19754,282,15,1_1,0x190,27,0,0
19754,283,10,1_1,0x190,27,0,0
19754,284,6,1_1,0x190,27,0,0
19754,284,15,0_1,0x42,21,0,0
19754,284,17,1_1,0x3e8,27,0,1
19754,285,13,1_1,0x190,27,0,0
19754,286,7,1_1,0x3c9,27,0,0
19754,286,15,0_1,0x62,22,0,0
19754,287,1,1_1,0x165,27,0,1
19754,287,15,1_1,0x190,27,0,0
19754,288,10,1_1,0x190,27,0,0
19754,288,15,0_1,0x42,21,0,0
19754,289,5,1_1,0x165,27,0,0
19754,290,1,1_1,0x165,27,0,0
19754,290,13,1_1,0x190,27,0,1
19754,290,15,0_1,0x62,21,0,0
19754,291,7,1_1,0x3e8,27,0,0
19754,292,1,1_1,0x165,26,0,1
19754,292,15,0_1,0x62,21,0,0
19754,292,17,1_1,0x3e8,27,0,0
19754,293,11,1_1,0x190,27,0,1
19754,294,5,1_1,0x190,27,0,0
19754,294,15,0_1,0x42,21,0,0
19754,295,0,1_1,0x165,27,0,0
19754,295,13,1_1,0x190,27,0,1
19754,296,10,1_1,0x190,27,0,0
19754,296,15,0_1,0x62,23,0,0
19754,297,3,1_1,0x190,27,0,1
19754,297,17,1_1,0x3e8,27,0,0
19754,298,11,1_1,0x165,26,0,1
19754,298,15,0_1,0x62,21,0,0
19754,299,5,1_1,0x190,27,0,0
19754,300,1,1_1,0x190,26,0,0
19754,300,15,0_1,0x42,21,0,0
19754,300,15,1_1,0x190,27,0,0
19754,301,10,1_1,0x165,27,0,0
19754,302,3,1_1,0x190,27,0,1
19754,302,15,0_1,0x62,23,0,0
19754,302,17,1_1,0x3c9,27,0,0
19754,303,13,1_1,0x165,27,0,1
19754,304,7,1_1,0x3c9,27,0,0
19754,304,15,0_1,0x62,21,0,0
19754,305,1,1_1,0x165,27,0,1
19754,305,15,1_1,0x165,27,0,0
19754,306,10,1_1,0x190,27,0,0
19754,306,15,0_1,0x62,21,0,0
19754,307,5,1_1,0x165,27,0,0
19754,308,1,1_1,0x190,26,0,0
19754,308,13,1_1,0x190,27,0,1
19754,308,15,0_1,0x42,21,0,0
19754,309,7,1_1,0x3e8,27,0,0
19754,310,1,1_1,0x165,27,0,1
19754,310,15,0_1,0x42,23,0,0
19754,310,17,1_1,0x3c9,27,0,0
19754,311,11,1_1,0x190,27,0,1
19754,312,6,1_1,0x165,27,0,0
19754,312,15,0_1,0x42,21,0,0
19754,313,0,1_1,0x190,27,0,1
19754,313,13,1_1,0x165,27,0,0
19754,314,10,1_1,0x190,27,0,0
19754,314,15,0_1,0x2,24,0,0
19754,314,15,1_1,0x32,27,0,1
19754,315,3,1_1,0x190,27,0,2
19754,315,17,1_1,0x3c9,27,0,0
19754,316,11,1_1,0x190,26,0,1
19754,316,15,0_1,0x42,21,0,0
19754,317,5,1_1,0x190,27,0,0
19754,318,1,1_1,0x165,27,0,0
19754,318,15,0_1,0x42,23,0,0
19754,318,15,1_1,0x165,27,0,0
19754,319,10,1_1,0x165,27,0,0
19754,320,6,1_1,0x190,27,0,0
19754,320,15,0_1,0x2,24,0,0
19754,320,17,1_1,0x3e8,27,0,1
19754,321,13,1_1,0x190,27,0,0
19754,322,7,1_1,0x3e8,27,0,0
19754,322,15,0_1,0x30,24,0,0
19754,323,1,1_1,0x190,27,0,1
19754,323,11,0_1,0x30,24,1,0
19754,323,15,1_1,0x190,27,0,0
19754,324,10,1_1,0x190,27,0,0
19754,324,15,0_1,0x30,24,0,0
19754,325,5,1_1,0x165,27,0,0
19754,326,1,1_1,0x190,27,0,0
19754,326,13,1_1,0x190,27,0,1
19754,326,15,0_1,0x62,21,0,0
19754,327,7,1_1,0x3e8,27,0,0
19754,328,1,1_1,0x190,26,0,1
19754,328,15,0_1,0x62,21,0,0
19754,328,17,1_1,0x3c9,27,0,0
19754,329,11,1_1,0x190,27,0,1
19754,330,5,1_1,0x190,27,0,0
19754,330,15,0_1,0x62,21,0,0
19754,331,0,1_1,0x165,27,0,0
19754,331,13,1_1,0x165,27,0,1
19754,332,10,1_1,0x165,27,0,0
19754,332,15,0_1,0x62,21,0,0
19754,333,3,1_1,0x190,27,0,1
19754,333,17,1_1,0x3c9,27,0,0
19754,334,11,1_1,0x190,26,0,1
19754,334,15,0_1,0x62,21,0,0
19754,335,5,1_1,0x165,27,0,0
19754,336,1,1_1,0x190,26,0,0
19754,336,15,0_1,0x42,21,0,0
19754,336,15,1_1,0x190,27,0,0
19754,337,10,1_1,0x165,27,0,0
19754,338,3,1_1,0x165,27,0,1
19754,338,15,0_1,0x42,21,0,0
19754,338,17,1_1,0x3e8,27,0,0
19754,339,13,1_1,0x165,27,0,1
19754,340,7,1_1,0x3e8,27,0,0
19754,340,15,0_1,0x42,23,0,0
19754,341,1,1_1,0x165,27,0,1
19754,341,15,1_1,0x190,27,0,0
19754,342,10,1_1,0x190,27,0,0
19754,342,15,0_1,0x2,24,0,0
19754,343,5,1_1,0x165,27,0,0
19754,344,1,1_1,0x165,26,0,0
19754,344,13,1_1,0x190,27,0,1
19754,344,15,0_1,0x62,23,0,0
19754,345,7,1_1,0x3e8,27,0,0
19754,346,1,1_1,0x190,27,0,1
19754,346,15,0_1,0x62,21,0,0
19754,346,17,1_1,0x3e8,27,0,0
19754,347,11,1_1,0x190,27,0,1
19754,348,6,1_1,0x165,27,0,0
19754,348,15,0_1,0x62,21,0,0
19754,349,0,1_1,0x165,27,0,1
19754,349,13,1_1,0x165,27,0,0
19754,350,10,1_1,0x190,27,0,0
19754,350,15,0_1,0x62,21,0,0
19754,351,3,1_1,0x165,27,0,1
19754,351,17,1_1,0x3e8,27,0,0
19754,352,11,1_1,0x165,26,0,1
19754,352,15,0_1,0x62,21,0,0
19754,353,5,1_1,0x190,27,0,0
19754,354,1,1_1,0x165,27,0,0
19754,354,15,0_1,0x42,21,0,0
19754,354,15,1_1,0x165,27,0,0
19754,355,10,1_1,0x190,27,0,0
19754,356,6,1_1,0x190,27,0,0
19754,356,15,0_1,0x62,22,0,0
19754,356,17,1_1,0x3e8,27,0,1
19754,357,13,1_1,0x190,27,0,0
19754,358,7,1_1,0x3c9,27,0,0
19754,358,15,0_1,0x42,22,0,0
19754,359,1,1_1,0x165,27,0,1
19754,359,15,1_1,0x190,27,0,0
19754,360,10,1_1,0x190,27,0,0
19754,360,15,0_1,0x62,23,0,0
19754,361,5,1_1,0x165,27,0,0
19754,362,1,1_1,0x190,27,0,0
19754,362,13,1_1,0x190,27,0,1
19754,362,15,0_1,0x42,21,0,0
19754,363,7,1_1,0x3c9,27,0,0
19754,364,1,1_1,0x165,26,0,1
19754,364,15,0_1,0x2,24,0,0
19754,364,17,1_1,0x3e8,27,0,0
19754,365,11,1_1,0x165,27,0,1
19754,366,5,1_1,0x190,27,0,0
19754,366,15,0_1,0x62,22,0,0
19754,367,0,1_1,0x190,27,0,0
19754,367,13,1_1,0x165,27,0,1
19754,368,10,1_1,0x165,27,0,0
19754,368,15,0_1,0x42,21,0,0
19754,369,3,1_1,0x190,27,0,1
19754,369,17,1_1,0x3c9,27,0,0
19754,370,11,1_1,0x190,26,0,1
19754,370,15,0_1,0x42,21,0,0
19754,371,5,1_1,0x165,27,0,0
19754,372,1,1_1,0x190,26,0,0
19754,372,15,0_1,0x30,24,0,0
19754,372,15,1_1,0x190,27,0,0
19754,373,10,1_1,0x190,27,0,0
19754,374,3,1_1,0x190,27,0,1
19754,374,15,0_1,0x42,22,0,0
19754,374,17,1_1,0x3c9,27,0,0
19754,375,13,1_1,0x165,27,0,1
19754,376,7,1_1,0x3e8,27,0,0
19754,376,15,0_1,0x2,24,0,0
19754,377,1,1_1,0x165,27,0,1
19754,377,15,1_1,0x190,27,0,0
19754,378,10,1_1,0x165,27,0,0
19754,378,15,0_1,0x42,21,0,0
19754,379,5,1_1,0x165,27,0,0
19754,380,1,1_1,0x190,26,0,0
19754,380,13,1_1,0x165,27,0,1
19754,380,15,0_1,0x42,21,0,0
19754,381,7,1_1,0x3e8,27,0,0
19754,382,1,1_1,0x165,27,0,1
19754,382,15,0_1,0x62,21,0,0
19754,382,17,1_1,0x3c9,27,0,0
19754,383,11,1_1,0x165,27,0,1
19754,384,6,1_1,0x190,27,0,0
19754,384,15,0_1,0x62,21,0,0
19754,385,0,1_1,0x165,27,0,1
19754,385,13,1_1,0x190,27,0,0
19754,386,10,1_1,0x190,27,0,0
19754,386,15,0_1,0x62,21,0,0
19754,387,3,1_1,0x190,27,0,1
19754,387,17,1_1,0x3e8,27,0,0
19754,388,11,1_1,0x165,26,0,1
19754,388,15,0_1,0x62,22,0,0
19754,389,5,1_1,0x190,27,0,0
19754,390,1,1_1,0x190,27,0,0
19754,390,15,0_1,0x62,23,0,0
19754,390,15,1_1,0x165,27,0,0
19754,391,10,1_1,0x165,27,0,0
19754,392,6,1_1,0x190,27,0,0
19754,392,15,0_1,0x42,23,0,0
19754,392,17,1_1,0x3c9,27,0,1
19754,393,13,1_1,0x165,27,0,0
19754,394,7,1_1,0x3e8,27,0,0
19754,394,15,0_1,0x30,24,0,0
19754,395,1,1_1,0x190,27,0,1
19754,395,15,1_1,0x165,27,0,0
19754,396,10,1_1,0x190,27,0,0
19754,396,15,0_1,0x30,24,0,0
19754,397,5,1_1,0x165,27,0,0
19754,398,1,1_1,0x165,27,0,0
19754,398,13,1_1,0x190,27,0,1
19754,398,15,0_1,0x42,22,0,0
19754,399,7,1_1,0x3c9,27,0,0
19754,400,1,1_1,0x165,26,0,1
19754,400,15,0_1,0x2,24,0,0
19754,400,17,1_1,0x3e8,27,0,0
19754,401,11,1_1,0x165,27,0,1
19754,402,5,1_1,0x190,27,0,0
19754,402,15,0_1,0x30,24,0,0
19754,403,0,1_1,0x190,27,0,0
19754,403,13,1_1,0x165,27,0,1
19754,404,10,1_1,0x165,27,0,0
19754,404,15,0_1,0x30,25,0,0
19754,405,3,1_1,0x165,27,0,1
19754,405,11,0_1,0x2,25,1,0
19754,405,17,1_1,0x3e8,27,0,0
19754,406,11,1_1,0x190,26,0,1
19754,406,15,0_1,0x62,21,0,0
19754,407,5,1_1,0x190,27,0,0
19754,408,1,1_1,0x165,26,0,0
19754,408,15,0_1,0x42,21,0,0
19754,408,15,1_1,0x165,27,0,0
19754,409,10,1_1,0x190,27,0,0
19754,410,3,1_1,0x190,27,0,1
19754,410,15,0_1,0x42,21,0,0
19754,410,17,1_1,0x3c9,27,0,0
19754,411,13,1_1,0x165,27,0,1
19754,412,7,1_1,0x3e8,27,0,0
19754,412,15,0_1,0x62,21,0,0
19754,413,1,1_1,0x165,27,0,1
19754,413,15,1_1,0x165,27,0,0
19754,414,10,1_1,0x165,27,0,0
19754,414,15,0_1,0x42,21,0,0
19754,415,0,1_1,0x0,27,0,1
19754,415,5,1_1,0x190,27,0,0
19754,416,1,1_1,0x190,26,0,0
19754,416,13,1_1,0x190,27,0,1
19754,416,15,0_1,0x62,21,0,0
19754,417,7,1_1,0x3c9,27,0,0
19754,418,1,1_1,0x190,27,0,1
19754,418,15,0_1,0x42,21,0,0
19754,418,17,1_1,0x3e8,27,0,0
19754,419,11,1_1,0x190,27,0,1
19754,420,6,1_1,0x190,27,0,0
19754,420,15,0_1,0x42,23,0,0
19754,421,0,1_1,0x165,27,0,1
19754,421,13,1_1,0x165,27,0,0
19754,422,10,1_1,0x165,27,0,0
19754,422,15,0_1,0x42,23,0,0
19754,423,3,1_1,0x165,27,0,1
19754,423,17,1_1,0x3e8,27,0,0
19754,424,11,1_1,0x190,26,0,1
19754,424,15,0_1,0x2,24,0,0
19754,425,5,1_1,0x165,27,0,0
19754,425,11,0_1,0x30,24,1,0
19754,426,1,1_1,0x165,27,0,0
19754,426,15,0_1,0x42,21,0,0
19754,426,15,1_1,0x165,27,0,0
19754,427,10,1_1,0x190,27,0,0
19754,428,6,1_1,0x165,27,0,0
19754,428,15,0_1,0x62,22,0,0
19754,428,17,1_1,0x3e8,27,0,1
19754,429,13,1_1,0x165,27,0,0
19754,430,7,1_1,0x3e8,27,0,0
19754,430,15,0_1,0x30,24,0,0
19754,431,1,1_1,0x190,27,0,1
19754,431,15,1_1,0x190,27,0,0
19754,432,10,1_1,0x165,27,0,0
19754,432,15,0_1,0x30,24,0,0
19754,433,5,1_1,0x165,27,0,0
19754,434,1,1_1,0x165,27,0,0
19754,434,13,1_1,0x165,27,0,1
19754,434,15,0_1,0x30,24,0,0
19754,435,7,1_1,0x3c9,27,0,0
19754,436,1,1_1,0x190,26,0,1
19754,436,15,0_1,0x62,21,0,0
19754,436,17,1_1,0x3e8,27,0,0
19754,437,11,1_1,0x190,27,0,1
19754,438,5,1_1,0x190,27,0,0
19754,438,15,0_1,0x42,21,0,0
19754,439,0,1_1,0x190,27,0,0
19754,439,13,1_1,0x190,27,0,1
19754,440,10,1_1,0x165,27,0,0
19754,440,15,0_1,0x30,24,0,0
19754,441,3,1_1,0x165,27,0,1
19754,441,17,1_1,0x3e8,27,0,0
19754,442,11,1_1,0x190,26,0,1
19754,442,15,0_1,0x62,21,0,0
19754,443,5,1_1,0x190,27,0,0
19754,444,1,1_1,0x165,26,0,0
19754,444,15,0_1,0x62,21,0,0
19754,444,15,1_1,0x190,27,0,0
19754,445,10,1_1,0x165,27,0,0
19754,446,3,1_1,0x165,27,0,1
19754,446,15,0_1,0x42,21,0,0
19754,446,17,1_1,0x3e8,27,0,0
19754,447,13,1_1,0x190,27,0,1
19754,448,7,1_1,0x3e8,27,0,0
19754,448,15,0_1,0x62,21,0,0
19754,449,1,1_1,0x190,27,0,1
19754,449,15,1_1,0x165,27,0,0
19754,450,10,1_1,0x165,27,0,0
19754,450,15,0_1,0x62,21,0,0
19754,451,5,1_1,0x190,27,0,0
19754,452,1,1_1,0x165,26,0,0
19754,452,13,1_1,0x165,27,0,1
19754,452,15,0_1,0x62,20,0,0
19754,453,7,1_1,0x3e8,27,0,0
19754,454,1,1_1,0x190,27,0,1
19754,454,15,0_1,0x42,20,0,0
19754,454,17,1_1,0x3c9,27,0,0
19754,455,11,1_1,0x190,27,0,1
19754,456,6,1_1,0x190,27,0,0
19754,456,15,0_1,0x62,21,0,0
19754,457,0,1_1,0x190,27,0,1
19754,457,13,1_1,0x165,27,0,0
19754,458,10,1_1,0x190,27,0,0
19754,458,15,0_1,0x62,21,0,0
19754,459,3,1_1,0x190,27,0,1
19754,459,17,1_1,0x3e8,27,0,0
19754,460,11,1_1,0x165,26,0,1
19754,460,15,0_1,0x62,21,0,0
19754,461,5,1_1,0x165,27,0,0
19754,462,1,1_1,0x165,27,0,0
19754,462,15,0_1,0x42,21,0,0
19754,462,15,1_1,0x165,27,0,0
19754,463,10,1_1,0x190,27,0,0
19754,464,6,1_1,0x190,27,0,0
19754,464,15,0_1,0x62,21,0,0
19754,464,17,1_1,0x3c9,27,0,1
19754,465,1,1_1,0x0,27,0,2
19754,465,13,1_1,0x190,27,0,0
19754,466,7,1_1,0x3c9,27,0,0
19754,466,15,0_1,0x42,21,0,0
19754,467,1,1_1,0x165,27,0,1
19754,467,15,1_1,0x190,27,0,0
19754,468,10,1_1,0x165,27,0,0
19754,468,15,0_1,0x42,21,0,0
19754,469,5,1_1,0x165,27,0,0
19754,470,1,1_1,0x190,27,0,0
19754,470,13,1_1,0x165,27,0,1
19754,470,15,0_1,0x42,21,0,0
19754,471,7,1_1,0x3c9,27,0,0
19754,472,1,1_1,0x165,26,0,1
19754,472,15,0_1,0x42,21,0,0
19754,472,17,1_1,0x3c9,27,0,0
19754,473,11,1_1,0x190,27,0,1
19754,474,5,1_1,0x190,27,0,0
19754,474,15,0_1,0x42,23,0,0
19754,475,0,1_1,0x190,27,0,0
19754,475,13,1_1,0x165,27,0,1
19754,476,10,1_1,0x165,27,0,0
19754,476,15,0_1,0x42,23,0,0
19754,477,3,1_1,0x165,27,0,1
19754,477,17,1_1,0x3e8,27,0,0
19754,478,11,1_1,0x190,26,0,1
19754,478,15,0_1,0x30,24,0,0
19754,479,5,1_1,0x190,27,0,0
19754,480,1,1_1,0x165,26,0,0
19754,480,15,0_1,0x62,21,0,0
19754,480,15,1_1,0x190,27,0,0
19754,481,10,1_1,0x165,27,0,0
19754,482,3,1_1,0x165,27,0,1
19754,482,15,0_1,0x42,21,0,0
19754,482,17,1_1,0x3e8,27,0,0
19754,483,13,1_1,0x190,27,0,1
19754,484,7,1_1,0x3e8,27,0,0
19754,484,15,0_1,0x42,23,0,0
19754,485,1,1_1,0x165,27,0,1
19754,485,15,1_1,0x165,27,0,0
19754,486,10,1_1,0x165,27,0,0
19754,486,15,0_1,0x62,22,0,0
19754,487,5,1_1,0x190,27,0,0
19754,488,1,1_1,0x190,26,0,0
19754,488,15,0_1,0x42,21,0,0
19754,489,7,1_1,0x3c9,27,0,0
19754,490,1,1_1,0x190,27,0,1
19754,490,15,0_1,0x62,21,0,0
19754,490,17,1_1,0x3e8,27,0,0
19754,491,11,1_1,0x190,27,0,1
19754,492,6,1_1,0x190,27,0,0
19754,492,15,0_1,0x62,21,0,0
19754,493,0,1_1,0x165,27,0,1
19754,493,13,1_1,0x165,27,0,0
19754,494,10,1_1,0x190,27,0,0
19754,494,15,0_1,0x62,21,0,0
19754,495,3,1_1,0x190,27,0,1
19754,495,17,1_1,0x3c9,27,0,0
19754,496,11,1_1,0x190,26,0,1
19754,496,15,0_1,0x42,21,0,0
19754,497,5,1_1,0x165,27,0,0
19754,498,1,1_1,0x190,27,0,0
19754,498,15,0_1,0x42,21,0,0
19754,498,15,1_1,0x190,27,0,0
19754,499,10,1_1,0x190,27,0,0
19754,500,6,1_1,0x190,27,0,0
19754,500,15,0_1,0x42,21,0,0
19754,500,17,1_1,0x3e8,27,0,1
19754,501,13,1_1,0x165,27,0,0
19754,502,7,1_1,0x3e8,27,0,0
19754,502,15,0_1,0x62,23,0,0
19754,503,1,1_1,0x165,27,0,1
19754,503,15,1_1,0x190,27,0,0
19754,504,10,1_1,0x165,27,0,0
19754,504,15,0_1,0x2,24,0,0
19754,505,5,1_1,0x190,27,0,0
19754,506,1,1_1,0x190,27,0,0
19754,506,13,1_1,0x190,27,0,1
19754,506,15,0_1,0x42,21,0,0
19754,507,7,1_1,0x3e8,27,0,0
19754,508,1,1_1,0x165,26,0,1
19754,508,15,0_1,0x42,22,0,0
19754,508,17,1_1,0x3c9,27,0,0
19754,509,11,1_1,0x190,27,0,1
19754,510,5,1_1,0x190,27,0,0
19754,510,15,0_1,0x2,24,0,0
19754,511,0,1_1,0x165,27,0,0
19754,511,13,1_1,0x165,27,0,1
19754,512,10,1_1,0x165,27,0,0
19754,512,15,0_1,0x42,23,0,0
19754,513,3,1_1,0x190,27,0,1
19754,513,17,1_1,0x3c9,27,0,0
19754,514,11,1_1,0x165,26,0,1
19754,514,15,0_1,0x2,24,0,0
19754,515,3,1_1,0x32,27,0,0
19754,515,5,1_1,0x190,27,0,1
19754,516,1,1_1,0x190,26,0,0
19754,516,15,0_1,0x42,23,0,0
19754,516,15,1_1,0x190,27,0,0
19754,517,10,1_1,0x190,27,0,0
19754,518,3,1_1,0x190,27,0,1
19754,518,15,0_1,0x42,21,0,0
19754,518,17,1_1,0x3c9,27,0,0
19754,519,13,1_1,0x165,27,0,1
19754,520,7,1_1,0x3e8,27,0,0
19754,520,15,0_1,0x42,23,0,0
19754,521,1,1_1,0x165,27,0,1
19754,521,15,1_1,0x190,27,0,0
19754,522,10,1_1,0x165,27,0,0
19754,522,15,0_1,0x62,21,0,0
19754,523,5,1_1,0x165,27,0,0
19754,524,1,1_1,0x165,26,0,0
19754,524,13,1_1,0x190,27,0,1
19754,524,15,0_1,0x62,21,0,0
19754,525,7,1_1,0x3c9,27,0,0
19754,526,1,1_1,0x165,27,0,1
19754,526,15,0_1,0x42,21,0,0
19754,526,17,1_1,0x3e8,27,0,0
19754,527,11,1_1,0x190,27,0,1
19754,528,6,1_1,0x165,27,0,0
19754,528,15,0_1,0x42,21,0,0
19754,529,0,1_1,0x190,27,0,1
19754,529,13,1_1,0x165,27,0,0
19754,530,10,1_1,0x165,27,0,0
19754,530,15,0_1,0x30,24,0,0
19754,531,3,1_1,0x165,27,0,1
19754,531,17,1_1,0x3c9,27,0,0
19754,532,11,1_1,0x190,26,0,1
19754,532,15,0_1,0x62,22,0,0
19754,533,5,1_1,0x190,27,0,0
19754,534,1,1_1,0x165,27,0,0
19754,534,15,0_1,0x62,21,0,0
19754,534,15,1_1,0x190,27,0,0
19754,535,10,1_1,0x165,27,0,0
19754,536,6,1_1,0x190,27,0,0
19754,536,15,0_1,0x42,22,0,0
19754,536,17,1_1,0x3e8,27,0,1
19754,537,13,1_1,0x165,27,0,0
19754,538,7,1_1,0x3c9,27,0,0
19754,538,15,0_1,0x42,21,0,0
19754,539,1,1_1,0x165,27,0,1
19754,539,15,1_1,0x165,27,0,0
19754,540,10,1_1,0x165,27,0,0
19754,540,15,0_1,0x42,22,0,0
19754,541,5,1_1,0x190,27,0,0
19754,542,1,1_1,0x165,27,0,0
19754,542,13,1_1,0x190,27,0,1
19754,542,15,0_1,0x62,23,0,0
19754,543,7,1_1,0x3e8,27,0,0
19754,544,1,1_1,0x165,26,0,1
19754,544,15,0_1,0x62,21,0,0
19754,544,17,1_1,0x3e8,27,0,0
19754,545,11,1_1,0x165,27,0,1
19754,546,5,1_1,0x165,27,0,0
19754,546,15,0_1,0x62,21,0,0
19754,547,0,1_1,0x190,27,0,0
19754,547,13,1_1,0x190,27,0,1
19754,548,10,1_1,0x190,27,0,0
19754,548,15,0_1,0x42,21,0,0
19754,549,3,1_1,0x165,27,0,1
19754,549,17,1_1,0x3e8,27,0,0
19754,550,11,1_1,0x190,26,0,1
19754,550,15,0_1,0x62,21,0,0
19754,551,5,1_1,0x190,27,0,0
19754,552,1,1_1,0x165,26,0,0
19754,552,15,0_1,0x42,21,0,0
19754,552,15,1_1,0x190,27,0,0
19754,553,10,1_1,0x165,27,0,0
19754,554,3,1_1,0x190,27,0,1
19754,554,15,0_1,0x62,21,0,0
19754,554,17,1_1,0x3c9,27,0,0
19754,555,13,1_1,0x190,27,0,1
19754,556,7,1_1,0x3c9,27,0,0
19754,556,15,0_1,0x62,21,0,0
19754,557,1,1_1,0x165,27,0,1
19754,557,15,1_1,0x165,27,0,0
19754,558,10,1_1,0x165,27,0,0
19754,558,15,0_1,0x42,22,0,0
19754,559,5,1_1,0x165,27,0,0
19754,560,1,1_1,0x190,26,0,0
19754,560,13,1_1,0x190,27,0,1
19754,560,15,0_1,0x62,22,0,0
19754,561,7,1_1,0x3e8,27,0,0
19754,562,1,1_1,0x190,27,0,1
19754,562,15,0_1,0x62,21,0,0
19754,562,17,1_1,0x3c9,27,0,0
19754,563,11,1_1,0x165,27,0,1
19754,564,6,1_1,0x165,27,0,0
19754,564,15,0_1,0x42,21,0,0
19754,565,0,1_1,0x190,27,0,1
19754,565,5,1_1,0x32,27,0,0
19754,565,13,1_1,0x165,27,0,2
19754,566,10,1_1,0x165,27,0,0
19754,566,15,0_1,0x42,21,0,0
19754,567,3,1_1,0x165,27,0,1
19754,567,17,1_1,0x3e8,27,0,0
19754,568,11,1_1,0x190,26,0,1
19754,568,15,0_1,0x42,22,0,0
19754,569,5,1_1,0x165,27,0,0
19754,570,1,1_1,0x165,27,0,0
19754,570,15,0_1,0x30,24,0,0
19754,570,15,1_1,0x190,27,0,0
