rnti,frame,slot,dci,rb_alloc,mcs,rv_idx1,harq_process
19754,571,10,1_1,0x190,27,0,0
19754,572,6,1_1,0x190,27,0,0
19754,572,15,0_1,0x2,24,0,0
19754,572,17,1_1,0x3e8,27,0,1
19754,573,13,1_1,0x190,27,0,0
19754,574,7,1_1,0x3e8,27,0,0
19754,574,15,0_1,0x42,23,0,0
19754,575,1,1_1,0x165,27,0,1
19754,575,15,1_1,0x165,27,0,0
19754,576,10,1_1,0x190,27,0,0
19754,576,15,0_1,0x42,23,0,0
19754,577,5,1_1,0x190,27,0,0
19754,578,1,1_1,0x165,27,0,0
19754,578,13,1_1,0x165,27,0,1
19754,578,15,0_1,0x62,22,0,0
19754,579,7,1_1,0x3e8,27,0,0
19754,580,1,1_1,0x190,26,0,1
19754,580,15,0_1,0x62,21,0,0
19754,580,17,1_1,0x3c9,27,0,0
19754,581,11,1_1,0x165,27,0,1
19754,582,5,1_1,0x165,27,0,0
19754,582,15,0_1,0x42,21,0,0
19754,583,0,1_1,0x190,27,0,0
19754,583,13,1_1,0x190,27,0,1
19754,584,10,1_1,0x165,27,0,0
19754,584,15,0_1,0x62,22,0,0
19754,585,3,1_1,0x190,27,0,1
19754,585,17,1_1,0x3c9,27,0,0
19754,586,11,1_1,0x165,26,0,1
19754,586,15,0_1,0x62,20,0,0
19754,587,5,1_1,0x165,27,0,0
19754,588,1,1_1,0x165,26,0,0
19754,588,15,0_1,0x62,21,0,0
19754,588,15,1_1,0x165,27,0,0
19754,589,10,1_1,0x190,27,0,0
19754,590,3,1_1,0x165,27,0,1
19754,590,15,0_1,0x62,21,0,0
19754,590,17,1_1,0x3e8,27,0,0
19754,591,13,1_1,0x190,27,0,1
19754,592,7,1_1,0x3e8,27,0,0
19754,592,15,0_1,0x42,21,0,0
19754,593,1,1_1,0x165,27,0,1
19754,593,15,1_1,0x165,27,0,0
19754,594,10,1_1,0x165,27,0,0
19754,594,15,0_1,0x62,21,0,0
19754,595,5,1_1,0x165,27,0,0
19754,596,1,1_1,0x165,26,0,0
19754,596,13,1_1,0x165,27,0,1
19754,596,15,0_1,0x62,21,0,0
19754,597,7,1_1,0x3c9,27,0,0
19754,598,1,1_1,0x190,27,0,1
19754,598,15,0_1,0x42,23,0,0
19754,598,17,1_1,0x3e8,27,0,0
19754,599,11,1_1,0x190,27,0,1
19754,600,6,1_1,0x190,27,0,0
19754,600,15,0_1,0x62,23,0,0
19754,601,0,1_1,0x190,27,0,1
19754,601,13,1_1,0x190,27,0,0
19754,602,10,1_1,0x190,27,0,0
19754,602,15,0_1,0x42,21,0,0
19754,603,3,1_1,0x190,27,0,1
19754,603,17,1_1,0x3e8,27,0,0
19754,604,11,1_1,0x190,26,0,1
19754,604,15,0_1,0x30,24,0,0
19754,605,5,1_1,0x190,27,0,0
19754,606,1,1_1,0x165,27,0,0
19754,606,15,0_1,0x30,24,0,0
19754,606,15,1_1,0x190,27,0,0
19754,607,10,1_1,0x190,27,0,0
19754,607,11,0_1,0x2,24,1,0
19754,608,6,1_1,0x165,27,0,0
19754,608,15,0_1,0x62,23,0,0
19754,608,17,1_1,0x3c9,27,0,1
19754,609,6,1_1,0x32,27,0,0
19754,609,7,1_1,0x0,26,0,2
19754,610,5,1_1,0x32,27,0,0
19754,610,6,1_1,0x32,31,0,2
19754,610,16,1_1,0x32,27,0,0
19754,611,5,1_1,0x0,31,0,2
19754,611,15,1_1,0x0,27,0,0
19754,611,16,1_1,0x32,31,0,2
19754,612,6,1_1,0x32,27,0,0
19754,612,15,1_1,0x32,31,0,2
19754,613,17,1_1,0x0,17,0,0
19754,614,15,1_1,0x0,30,0,0
19754,615,6,1_1,0x0,30,0,0
19754,615,7,1_1,0x0,17,0,1
19754,616,6,1_1,0x0,30,1,0
19754,616,17,1_1,0x65,11,0,1
19754,617,5,1_1,0x32,30,1,0
19754,617,15,1_1,0x65,30,0,1
19754,618,6,1_1,0x65,30,0,1
19754,618,7,1_1,0x0,10,0,0
19754,619,5,1_1,0x0,29,0,0
19754,619,6,1_1,0x65,30,0,1
269,441,10,1_0,0x30,0,0,39
19755,442,5,1_0,0x450,0,1,0
19755,444,15,0_1,0x62,28,0,0
19755,445,6,1_1,0x0,6,0,0
19755,445,10,1_1,0x64,6,0,1
19755,446,15,0_1,0x62,28,0,0
19755,447,6,1_1,0x33,6,0,0
19755,448,15,0_1,0x42,28,0,0
19755,449,10,1_0,0x5e,0,0,0
19755,450,15,0_0,0x42,0,0,0
19755,451,6,1_1,0x32,27,0,0
19755,451,7,1_1,0x64,26,0,1
19755,451,10,1_1,0x33,27,0,2
19755,452,15,0_1,0x30,26,0,0
19755,453,11,0_1,0x2,26,1,0
19755,454,5,1_1,0x32,27,0,0
19755,455,5,1_1,0x165,27,0,0
19755,456,1,1_1,0x165,26,0,0
19755,456,13,1_1,0x165,27,0,1
19755,456,15,0_1,0x30,27,0,0
19755,457,7,1_1,0x3c9,27,0,0
19755,457,11,0_1,0x2,27,1,0
19755,458,1,1_1,0x190,27,0,1
19755,458,15,0_1,0x30,25,0,0
19755,458,17,1_1,0x3e8,27,0,0
19755,459,11,0_1,0x30,25,1,0
19755,459,11,1_1,0x165,27,0,1
19755,460,6,1_1,0x165,27,0,0
19755,460,15,0_1,0x30,26,0,0
19755,461,0,1_1,0x165,27,0,1
19755,461,11,0_1,0x30,26,1,0
19755,461,13,1_1,0x165,27,0,0
19755,462,10,1_1,0x190,27,0,0
19755,462,15,0_1,0x42,21,0,0
19755,463,3,1_1,0x165,27,0,1
19755,463,17,1_1,0x3e8,27,0,0
19755,464,11,1_1,0x165,26,0,1
19755,464,15,0_1,0x42,23,0,0
19755,465,5,1_1,0x165,27,0,0
19755,466,1,1_1,0x165,27,0,0
19755,466,15,0_1,0x2,25,0,0
19755,466,15,1_1,0x165,27,0,0
19755,467,10,1_1,0x190,27,0,0
19755,467,11,0_1,0x30,25,1,0
19755,468,6,1_1,0x165,27,0,0
19755,468,15,0_1,0x30,24,0,0
19755,468,17,1_1,0x3e8,27,0,1
19755,469,13,1_1,0x190,27,0,0
19755,470,7,1_1,0x3c9,27,0,0
19755,470,15,0_1,0x2,24,0,0
19755,471,1,1_1,0x165,27,0,1
19755,471,15,1_1,0x190,27,0,0
19755,472,10,1_1,0x190,27,0,0
19755,472,15,0_1,0x2,26,0,0
19755,473,5,1_1,0x165,27,0,0
19755,474,1,1_1,0x190,27,0,0
19755,474,13,1_1,0x190,27,0,1
19755,474,15,0_1,0x2,25,0,0
19755,475,7,1_1,0x3c9,27,0,0
19755,476,1,1_1,0x165,26,0,1
19755,476,15,0_1,0x30,25,0,0
19755,476,17,1_1,0x3c9,27,0,0
19755,477,11,1_1,0x190,27,0,1
19755,478,5,1_1,0x190,27,0,0
19755,478,15,0_1,0x30,25,0,0
19755,479,0,1_1,0x165,27,0,0
19755,479,13,1_1,0x190,27,0,1
19755,480,10,1_1,0x190,27,0,0
19755,480,15,0_1,0x30,25,0,0
19755,481,3,1_1,0x190,27,0,1
19755,481,17,1_1,0x3e8,27,0,0
19755,482,11,1_1,0x190,26,0,1
19755,482,15,0_1,0x2,26,0,0
19755,483,5,1_1,0x165,27,0,0
19755,484,1,1_1,0x190,26,0,0
19755,484,15,0_1,0x2,26,0,0
19755,484,15,1_1,0x165,27,0,0
19755,485,10,1_1,0x190,27,0,0
19755,486,3,1_1,0x165,27,0,1
19755,486,15,0_1,0x2,25,0,0
19755,486,17,1_1,0x3c9,27,0,0
19755,487,13,1_1,0x190,27,0,1
19755,488,7,1_1,0x3c9,27,0,0
19755,488,15,0_1,0x2,24,0,0
19755,489,1,1_1,0x165,27,0,1
19755,489,15,1_1,0x190,27,0,0
19755,490,10,1_1,0x190,27,0,0
19755,490,15,0_1,0x2,26,0,0
19755,491,5,1_1,0x165,27,0,0
19755,492,1,1_1,0x165,26,0,0
19755,492,13,1_1,0x190,27,0,1
19755,492,15,0_1,0x30,25,0,0
19755,493,7,1_1,0x3e8,27,0,0
19755,493,11,0_1,0x30,25,1,0
19755,494,1,1_1,0x165,27,0,1
19755,494,15,0_1,0x2,25,0,0
19755,494,17,1_1,0x3e8,27,0,0
19755,495,7,1_1,0x0,26,0,1
19755,495,11,1_1,0x165,27,0,2
19755,496,6,1_1,0x190,27,0,0
19755,496,15,0_1,0x30,26,0,0
19755,497,0,1_1,0x165,27,0,1
19755,497,11,0_1,0x30,26,1,0
19755,497,13,1_1,0x165,27,0,0
19755,498,10,1_1,0x165,27,0,0
19755,498,15,0_1,0x2,25,0,0
19755,499,3,1_1,0x165,27,0,1
19755,499,11,0_1,0x2,25,1,0
19755,499,17,1_1,0x3e8,27,0,0
19755,500,11,1_1,0x165,26,0,1
19755,500,15,0_1,0x30,25,0,0
19755,501,5,1_1,0x190,27,0,0
19755,502,1,1_1,0x165,27,0,0
19755,502,15,0_1,0x30,25,0,0
19755,502,15,1_1,0x190,27,0,0
19755,503,10,1_1,0x165,27,0,0
19755,503,11,0_1,0x30,25,1,0
19755,504,6,1_1,0x165,27,0,0
19755,504,15,0_1,0x2,24,0,0
19755,504,17,1_1,0x3e8,27,0,1
19755,505,13,1_1,0x165,27,0,0
19755,506,7,1_1,0x3e8,27,0,0
19755,506,15,0_1,0x2,25,0,0
19755,507,1,1_1,0x165,27,0,1
19755,507,15,1_1,0x190,27,0,0
19755,508,10,1_1,0x190,27,0,0
19755,508,15,0_1,0x2,26,0,0
19755,509,5,1_1,0x190,27,0,0
19755,510,1,1_1,0x190,27,0,0
19755,510,13,1_1,0x190,27,0,1
19755,510,15,0_1,0x30,26,0,0
19755,511,7,1_1,0x3e8,27,0,0
19755,511,11,0_1,0x30,26,1,0
19755,512,1,1_1,0x165,26,0,1
19755,512,15,0_1,0x42,23,0,0
19755,512,17,1_1,0x3c9,27,0,0
19755,513,11,1_1,0x190,27,0,1
19755,514,5,1_1,0x165,27,0,0
19755,514,15,0_1,0x2,24,0,0
19755,515,0,1_1,0x190,27,0,0
19755,515,13,1_1,0x165,27,0,1
19755,516,10,1_1,0x190,27,0,0
19755,516,15,0_1,0x62,23,0,0
19755,517,3,1_1,0x190,27,0,1
19755,517,17,1_1,0x3c9,27,0,0
19755,518,11,1_1,0x165,26,0,1
19755,518,15,0_1,0x42,22,0,0
19755,519,5,1_1,0x190,27,0,0
19755,520,1,1_1,0x165,26,0,0
19755,520,15,0_1,0x30,24,0,0
19755,520,15,1_1,0x190,27,0,0
19755,521,10,1_1,0x165,27,0,0
19755,522,3,1_1,0x165,27,0,1
19755,522,15,0_1,0x30,24,0,0
19755,522,17,1_1,0x3e8,27,0,0
19755,523,13,1_1,0x165,27,0,1
19755,524,7,1_1,0x3e8,27,0,0
19755,524,15,0_1,0x42,23,0,0
19755,525,1,1_1,0x165,27,0,1
19755,525,15,1_1,0x165,27,0,0
19755,526,10,1_1,0x190,27,0,0
19755,526,15,0_1,0x30,24,0,0
19755,527,5,1_1,0x190,27,0,0
19755,528,1,1_1,0x165,26,0,0
19755,528,13,1_1,0x190,27,0,1
19755,528,15,0_1,0x42,22,0,0
19755,529,7,1_1,0x3c9,27,0,0
19755,530,1,1_1,0x165,27,0,1
19755,530,15,0_1,0x62,22,0,0
19755,530,17,1_1,0x3c9,27,0,0
19755,531,11,1_1,0x190,27,0,1
19755,532,6,1_1,0x165,27,0,0
19755,532,15,0_1,0x62,22,0,0
19755,533,0,1_1,0x165,27,0,1
19755,533,13,1_1,0x190,27,0,0
19755,534,10,1_1,0x165,27,0,0
19755,534,15,0_1,0x62,21,0,0
19755,535,3,1_1,0x165,27,0,1
19755,535,17,1_1,0x3e8,27,0,0
19755,536,11,1_1,0x165,26,0,1
19755,536,15,0_1,0x42,22,0,0
19755,537,5,1_1,0x190,27,0,0
19755,538,1,1_1,0x165,27,0,0
19755,538,15,0_1,0x2,25,0,0
19755,538,15,1_1,0x165,27,0,0
19755,539,10,1_1,0x190,27,0,0
19755,540,6,1_1,0x190,27,0,0
19755,540,15,0_1,0x30,24,0,0
19755,540,17,1_1,0x3e8,27,0,1
19755,541,13,1_1,0x165,27,0,0
19755,542,7,1_1,0x3e8,27,0,0
19755,542,15,0_1,0x2,24,0,0
19755,543,1,1_1,0x190,27,0,1
19755,543,15,1_1,0x190,27,0,0
19755,544,10,1_1,0x165,27,0,0
19755,544,15,0_1,0x2,24,0,0
19755,545,5,1_1,0x165,27,0,0
19755,545,10,1_1,0x0,27,0,1
19755,546,1,1_1,0x190,27,0,0
19755,546,13,1_1,0x165,27,0,1
19755,546,15,0_1,0x30,24,0,0
19755,547,7,1_1,0x3e8,27,0,0
19755,548,1,1_1,0x165,26,0,1
19755,548,15,0_1,0x42,22,0,0
19755,548,17,1_1,0x3c9,27,0,0
19755,549,11,1_1,0x165,27,0,1
19755,550,5,1_1,0x165,27,0,0
19755,550,15,0_1,0x30,24,0,0
19755,551,0,1_1,0x165,27,0,0
19755,551,11,0_1,0x2,24,1,0
19755,551,13,1_1,0x190,27,0,1
19755,552,10,1_1,0x190,27,0,0
19755,552,15,0_1,0x30,24,0,0
19755,553,3,1_1,0x165,27,0,1
19755,553,17,1_1,0x3c9,27,0,0
19755,554,11,1_1,0x190,26,0,1
19755,554,15,0_1,0x30,25,0,0
19755,555,5,1_1,0x165,27,0,0
19755,555,11,0_1,0x30,25,1,0
19755,556,1,1_1,0x165,26,0,0
19755,556,15,0_1,0x2,24,0,0
19755,556,15,1_1,0x165,27,0,0
19755,557,10,1_1,0x165,27,0,0
19755,558,3,1_1,0x165,27,0,1
19755,558,15,0_1,0x42,23,0,0
19755,558,17,1_1,0x3e8,27,0,0
19755,559,13,1_1,0x190,27,0,1
19755,560,7,1_1,0x3e8,27,0,0
19755,560,15,0_1,0x2,24,0,0
19755,561,1,1_1,0x190,27,0,1
19755,561,15,1_1,0x165,27,0,0
19755,562,10,1_1,0x190,27,0,0
19755,562,15,0_1,0x2,25,0,0
19755,563,5,1_1,0x165,27,0,0
19755,564,1,1_1,0x190,26,0,0
19755,564,13,1_1,0x165,27,0,1
19755,564,15,0_1,0x2,24,0,0
19755,565,7,1_1,0x3c9,27,0,0
19755,566,1,1_1,0x190,27,0,1
19755,566,15,0_1,0x2,24,0,0
19755,566,17,1_1,0x3e8,27,0,0
19755,567,11,1_1,0x165,27,0,1
19755,568,6,1_1,0x190,27,0,0
19755,568,15,0_1,0x62,23,0,0
19755,569,0,1_1,0x165,27,0,1
19755,569,13,1_1,0x190,27,0,0
19755,570,10,1_1,0x190,27,0,0
19755,570,15,0_1,0x42,21,0,0
19755,571,3,1_1,0x165,27,0,1
19755,571,17,1_1,0x3c9,27,0,0
19755,572,11,1_1,0x190,26,0,1
19755,572,15,0_1,0x2,24,0,0
19755,573,5,1_1,0x190,27,0,0
19755,574,1,1_1,0x165,27,0,0
19755,574,15,0_1,0x2,24,0,0
19755,574,15,1_1,0x190,27,0,0
19755,575,10,1_1,0x190,27,0,0
19755,576,6,1_1,0x165,27,0,0
19755,576,15,0_1,0x30,24,0,0
19755,576,17,1_1,0x3c9,27,0,1
19755,577,13,1_1,0x190,27,0,0
19755,578,7,1_1,0x3c9,27,0,0
19755,578,15,0_1,0x2,24,0,0
19755,579,1,1_1,0x165,27,0,1
19755,579,15,1_1,0x165,27,0,0
19755,580,10,1_1,0x190,27,0,0
19755,580,15,0_1,0x30,24,0,0
19755,581,5,1_1,0x190,27,0,0
19755,582,1,1_1,0x165,27,0,0
19755,582,13,1_1,0x165,27,0,1
19755,582,15,0_1,0x2,24,0,0
19755,583,7,1_1,0x3e8,27,0,0
19755,584,1,1_1,0x165,26,0,1
19755,584,15,0_1,0x2,25,0,0
19755,584,17,1_1,0x3e8,27,0,0
19755,585,11,0_1,0x30,25,1,0
19755,585,11,1_1,0x165,27,0,1
19755,586,15,0_1,0x30,24,0,0
19755,587,0,1_1,0x165,27,0,0
19755,587,13,1_1,0x190,27,0,1
19755,588,10,1_1,0x190,27,0,0
19755,588,15,0_1,0x62,21,0,0
19755,589,3,1_1,0x190,27,0,1
19755,589,17,1_1,0x3c9,27,0,0
19755,590,11,1_1,0x190,26,0,1
19755,590,15,0_1,0x62,21,0,0
19755,591,5,1_1,0x190,27,0,0
19755,592,1,1_1,0x190,26,0,0
19755,592,15,0_1,0x62,21,0,0
19755,592,15,1_1,0x165,27,0,0
19755,593,10,1_1,0x190,27,0,0
19755,594,3,1_1,0x190,27,0,1
19755,594,15,0_1,0x62,21,0,0
19755,594,17,1_1,0x3e8,27,0,0
19755,595,11,1_1,0x32,27,0,1
19755,595,13,1_1,0x190,27,0,2
19755,596,7,1_1,0x3c9,27,0,0
19755,596,15,0_1,0x30,24,0,0
19755,597,1,1_1,0x190,27,0,1
19755,597,15,1_1,0x165,27,0,0
19755,598,10,1_1,0x190,27,0,0
19755,598,15,0_1,0x42,21,0,0
19755,599,5,1_1,0x165,27,0,0
19755,600,1,1_1,0x190,26,0,0
19755,600,13,1_1,0x190,27,0,1
19755,600,15,0_1,0x2,24,0,0
19755,601,7,1_1,0x3e8,27,0,0
19755,602,1,1_1,0x165,27,0,1
19755,602,15,0_1,0x30,25,0,0
19755,602,17,1_1,0x3c9,27,0,0
19755,603,11,0_1,0x30,25,1,0
19755,603,11,1_1,0x190,27,0,1
19755,604,6,1_1,0x165,27,0,0
19755,604,15,0_1,0x30,24,0,0
19755,605,0,1_1,0x190,27,0,1
19755,605,13,1_1,0x165,27,0,0
19755,606,10,1_1,0x190,27,0,0
19755,606,15,0_1,0x2,25,0,0
19755,607,3,1_1,0x190,27,0,1
19755,607,17,1_1,0x3c9,27,0,0
19755,608,11,1_1,0x165,26,0,1
19755,608,15,0_1,0x2,25,0,0
19755,609,5,1_1,0x190,27,0,0
19755,609,11,0_1,0x30,25,1,0
19755,610,1,1_1,0x165,27,0,0
19755,610,15,0_1,0x30,24,0,0
19755,610,15,1_1,0x165,27,0,0
19755,611,10,1_1,0x190,27,0,0
19755,612,6,1_1,0x190,27,0,0
19755,612,15,0_1,0x42,22,0,0
19755,612,17,1_1,0x3e8,27,0,1
19755,613,13,1_1,0x165,27,0,0
19755,614,7,1_1,0x3e8,27,0,0
19755,614,15,0_1,0x62,23,0,0
19755,615,1,1_1,0x165,27,0,1
19755,615,15,1_1,0x165,27,0,0
19755,616,10,1_1,0x190,27,0,0
19755,616,15,0_1,0x62,23,0,0
19755,617,5,1_1,0x190,27,0,0
19755,618,1,1_1,0x165,27,0,0
19755,618,13,1_1,0x190,27,0,1
19755,618,15,0_1,0x42,23,0,0
19755,619,7,1_1,0x3e8,27,0,0
19755,620,1,1_1,0x190,26,0,1
19755,620,15,0_1,0x30,24,0,0
19755,620,17,1_1,0x3e8,27,0,0
19755,621,11,1_1,0x190,27,0,1
19755,622,5,1_1,0x190,27,0,0
19755,622,15,0_1,0x2,25,0,0
19755,623,0,1_1,0x165,27,0,0
19755,623,11,0_1,0x2,25,1,0
19755,623,13,1_1,0x165,27,0,1
19755,624,10,1_1,0x190,27,0,0
19755,624,15,0_1,0x42,23,0,0
19755,625,3,1_1,0x165,27,0,1
19755,625,17,1_1,0x3c9,27,0,0
19755,626,11,1_1,0x165,26,0,1
19755,626,15,0_1,0x62,23,0,0
19755,627,5,1_1,0x190,27,0,0
19755,628,1,1_1,0x165,26,0,0
19755,628,15,0_1,0x42,23,0,0
19755,628,15,1_1,0x190,27,0,0
19755,629,10,1_1,0x165,27,0,0
19755,630,3,1_1,0x165,27,0,1
19755,630,15,0_1,0x42,23,0,0
19755,630,17,1_1,0x3e8,27,0,0
19755,631,13,1_1,0x165,27,0,1
19755,632,7,1_1,0x3e8,27,0,0
19755,632,15,0_1,0x30,24,0,0
19755,633,1,1_1,0x190,27,0,1
19755,633,15,1_1,0x190,27,0,0
19755,634,10,1_1,0x190,27,0,0
19755,634,15,0_1,0x30,25,0,0
19755,635,5,1_1,0x190,27,0,0
19755,635,11,0_1,0x2,25,1,0
19755,636,1,1_1,0x190,26,0,0
19755,636,13,1_1,0x190,27,0,1
19755,636,15,0_1,0x42,22,0,0
19755,637,7,1_1,0x3c9,27,0,0
19755,638,1,1_1,0x165,27,0,1
19755,638,15,0_1,0x62,22,0,0
19755,638,17,1_1,0x3e8,27,0,0
19755,639,11,1_1,0x165,27,0,1
19755,640,6,1_1,0x165,27,0,0
19755,640,15,0_1,0x42,23,0,0
19755,641,0,1_1,0x190,27,0,1
19755,641,13,1_1,0x165,27,0,0
19755,642,10,1_1,0x190,27,0,0
19755,642,15,0_1,0x2,24,0,0
19755,643,3,1_1,0x165,27,0,1
19755,643,17,1_1,0x3c9,27,0,0
19755,644,11,1_1,0x165,26,0,1
19755,644,15,0_1,0x2,25,0,0
19755,645,5,1_1,0x190,27,0,0
19755,645,13,1_1,0x32,27,0,1
19755,646,1,1_1,0x165,27,0,0
19755,646,15,0_1,0x30,24,0,0
19755,646,15,1_1,0x165,27,0,0
19755,647,10,1_1,0x190,27,0,0
19755,648,6,1_1,0x190,27,0,0
19755,648,15,0_1,0x42,22,0,0
19755,648,17,1_1,0x3e8,27,0,1
19755,649,13,1_1,0x190,27,0,0
19755,650,7,1_1,0x3c9,27,0,0
19755,650,15,0_1,0x2,24,0,0
19755,651,1,1_1,0x190,27,0,1
19755,651,15,1_1,0x165,27,0,0
19755,652,10,1_1,0x190,27,0,0
19755,652,15,0_1,0x2,24,0,0
19755,653,5,1_1,0x190,27,0,0
19755,654,1,1_1,0x165,27,0,0
19755,654,13,1_1,0x190,27,0,1
19755,654,15,0_1,0x2,25,0,0
19755,655,7,1_1,0x3e8,27,0,0
19755,656,1,1_1,0x165,26,0,1
19755,656,15,0_1,0x2,24,0,0
19755,656,17,1_1,0x3e8,27,0,0
19755,657,11,1_1,0x190,27,0,1
19755,658,5,1_1,0x165,27,0,0
19755,658,15,0_1,0x42,23,0,0
19755,659,0,1_1,0x190,27,0,0
19755,659,13,1_1,0x165,27,0,1
19755,660,10,1_1,0x190,27,0,0
19755,660,15,0_1,0x62,22,0,0
19755,661,3,1_1,0x165,27,0,1
19755,661,17,1_1,0x3e8,27,0,0
19755,662,11,1_1,0x165,26,0,1
19755,662,15,0_1,0x42,22,0,0
19755,663,5,1_1,0x165,27,0,0
19755,664,1,1_1,0x165,26,0,0
19755,664,15,0_1,0x42,23,0,0
19755,664,15,1_1,0x190,27,0,0
19755,665,10,1_1,0x165,27,0,0
19755,666,3,1_1,0x165,27,0,1
19755,666,15,0_1,0x62,21,0,0
19755,666,17,1_1,0x3e8,27,0,0
19755,667,13,1_1,0x190,27,0,1
19755,668,7,1_1,0x3e8,27,0,0
19755,668,15,0_1,0x62,21,0,0
19755,669,1,1_1,0x165,27,0,1
19755,669,15,1_1,0x190,27,0,0
19755,670,10,1_1,0x165,27,0,0
19755,670,15,0_1,0x42,21,0,0
19755,671,5,1_1,0x165,27,0,0
19755,672,1,1_1,0x165,26,0,0
19755,672,13,1_1,0x190,27,0,1
19755,672,15,0_1,0x2,24,0,0
19755,673,7,1_1,0x3c9,27,0,0
19755,674,1,1_1,0x165,27,0,1
19755,674,15,0_1,0x62,22,0,0
19755,674,17,1_1,0x3c9,27,0,0
19755,675,11,1_1,0x190,27,0,1
19755,676,6,1_1,0x165,27,0,0
19755,676,15,0_1,0x62,21,0,0
19755,677,0,1_1,0x190,27,0,1
19755,677,13,1_1,0x165,27,0,0
19755,678,10,1_1,0x190,27,0,0
19755,678,15,0_1,0x62,23,0,0
19755,679,3,1_1,0x165,27,0,1
19755,679,17,1_1,0x3c9,27,0,0
19755,680,11,1_1,0x190,26,0,1
19755,680,15,0_1,0x62,21,0,0
19755,681,5,1_1,0x165,27,0,0
19755,682,1,1_1,0x165,27,0,0
19755,682,15,0_1,0x62,21,0,0
19755,682,15,1_1,0x190,27,0,0
19755,683,10,1_1,0x190,27,0,0
19755,684,6,1_1,0x190,27,0,0
19755,684,15,0_1,0x42,21,0,0
19755,684,17,1_1,0x3c9,27,0,1
19755,685,13,1_1,0x190,27,0,0
19755,686,7,1_1,0x3e8,27,0,0
19755,686,15,0_1,0x62,21,0,0
19755,687,1,1_1,0x165,27,0,1
19755,687,15,1_1,0x190,27,0,0
19755,688,10,1_1,0x165,27,0,0
19755,688,15,0_1,0x62,21,0,0
19755,689,5,1_1,0x190,27,0,0
19755,690,1,1_1,0x165,27,0,0
19755,690,13,1_1,0x165,27,0,1
19755,690,15,0_1,0x42,22,0,0
19755,691,7,1_1,0x3e8,27,0,0
19755,692,1,1_1,0x190,26,0,1
19755,692,15,0_1,0x30,24,0,0
19755,692,17,1_1,0x3e8,27,0,0
19755,693,11,1_1,0x190,27,0,1
19755,694,5,1_1,0x165,27,0,0
19755,694,15,0_1,0x30,25,0,0
19755,695,0,1_1,0x165,27,0,0
19755,695,11,0_1,0x30,25,1,0
19755,695,13,1_1,0x190,27,0,1
19755,695,15,1_1,0x0,27,0,0
19755,696,10,1_1,0x165,27,0,0
19755,696,15,0_1,0x62,23,0,0
19755,697,3,1_1,0x165,27,0,1
19755,697,17,1_1,0x3c9,27,0,0
19755,698,11,1_1,0x165,26,0,1
19755,698,15,0_1,0x42,21,0,0
19755,699,5,1_1,0x190,27,0,0
19755,700,1,1_1,0x190,26,0,0
19755,700,15,0_1,0x42,23,0,0
19755,700,15,1_1,0x190,27,0,0
19755,701,10,1_1,0x190,27,0,0
19755,702,3,1_1,0x190,27,0,1
19755,702,15,0_1,0x42,23,0,0
